s,E,N,kappa_c,nx,ny
1619.056462761837,545978.727673047,2819273.276277306,0.0017942470912972238,-0.24176009436854753,0.9703360535252263
1627.1588357358598,545986.7477660716,2819274.4280392984,0.005490263677401408,0.019646609763240376,0.9998069867353452
1632.5732706880613,545992.159355027,2819274.2525091614,0.002822150432415337,-0.09287799741369061,0.9956774967811729
1638.5724955087894,545998.020524859,2819275.5321132606,0.0007644531291227002,-0.16642869179046288,0.9860534927421103
1644.9233703207226,546004.3564636852,2819275.967417829,0.002359020711469296,-0.10089782399843845,0.9948967931963496
1649.9678804126122,546009.3650091524,2819276.568711742,-0.0006704835072761672,-0.026568559654248355,0.9996469935121591
1656.2155032683954,546015.6122109682,2819276.4961802186,-0.0021952167809738353,-0.1663860470879776,0.9860606894783086
1662.1026361737242,546021.2299396349,2819278.2567081144,-0.004849715504604631,-0.2039126639507085,0.9789890834327651
1667.0686297022241,546026.1856723245,2819278.57577744,0.0033554966201767163,-0.06353757833158134,0.9979794467521654
1674.55820695281,546033.5445889037,2819279.968657253,-0.004280807149772042,-0.22275139814009412,0.9748752815753579
1680.0889949293867,546038.9898774286,2819280.93739278,-0.004840484451109547,-0.11381384812145716,0.9935020925875224
1686.3267906131155,546045.2133130571,2819281.360410475,-0.0031828607152170753,-0.06032551989433178,0.9981787573623666
1695.723840795751,546054.5645946304,2819282.2867392893,0.004174974604118798,-0.12828967656745552,0.9917367386994482
1701.6160483052843,546060.4179024892,2819282.9626804446,-0.010676288266013838,-0.07408628445618011,0.9972518350223668
1705.8834956251803,546064.6772616513,2819283.2252945276,0.0018565602646823012,-0.08552775982981,0.9963357879241789
1711.4379992072318,546070.1836545623,2819283.954778696,-0.011388755596678892,-0.14429216328175012,0.9895351290456913
1716.699356740495,546075.4173063178,2819284.4940118506,0.008502874120759054,-0.037025251199882134,0.9993143303153346
1720.9035981368504,546079.6202424075,2819284.5987684475,-0.007643945625966781,-0.07185952826635995,0.9974147623718712
1725.6903487985296,546084.3720287458,2819285.176270389,0.008040069163283179,-0.09800104061316633,0.9951863122243677
1728.994867881249,546087.6724852277,2819285.340079361,-0.02372912004084951,-0.01775626103727126,0.9998423451694652
1735.5876041729093,546094.2636687944,2819285.1970024547,0.014395085855889424,0.07034314865467323,0.9975228525890254
1741.6461306422239,546100.3022335834,2819284.7055980708,-0.0022841939684871545,0.0495215289204863,0.9987730563913794
1746.407505957683,546105.0633393688,2819284.756259645,-0.010398699307417304,-0.07225992243351995,0.9973858348753013
1752.5284094002589,546111.1769185762,2819285.0556059787,-0.016535780648982503,0.08150389826668539,0.9966730228953393
1758.2632801485506,546116.8310136024,2819284.0964647303,-0.0253748292773701,0.11857945475306883,0.9929445668870266
1763.55167060037,546122.0828545139,2819283.475787188,-0.02676672396461582,0.2843563138330568,0.9587186692577109
1766.7261827938662,546125.011166913,2819282.2500163447,-0.03363184182290658,0.39607233731780317,0.9182193112822299
1771.4174542425446,546129.3782596475,2819280.5363860307,-0.02726748870829522,0.4195673371583755,0.9077242145001035
1776.8266941433906,546134.3114487048,2819278.3174849446,-0.03193273840398742,0.24387377380067946,0.9698069820599432
1783.4817772092038,546140.4714133131,2819275.7985632233,-0.027035631497405094,0.9604149269558342,0.27857345185860705
1783.8384592321588,546140.5603097663,2819275.4531366955,-0.022852501427720235,0.964863930596008,0.2627500626732981
1790.8474587653586,546146.3654173515,2819271.525440121,-0.011362921770996869,0.43183553737634217,0.9019523649610803
1797.061786289482,546151.3293930402,2819267.7868826534,-0.005911733067503901,0.6981808377040205,0.7159214467124952
1804.095617483664,546156.4095258343,2819262.922005259,-0.011840021353401387,0.6479430093562791,0.7616888187615259
1811.0730893168998,546161.6912665829,2819258.3625833825,0.00396387324074277,0.7423171212205938,0.6700487232603091
1815.8941427987563,546164.6348105489,2819254.5444548363,-0.008808342147365202,0.7850290464322812,0.6194589544575357
1824.5306407576377,546170.3359715752,2819248.0570932813,0.0032439371170610585,0.7970909444083957,0.6038592769363834
1831.3498215674617,546173.9829529795,2819242.2950837747,-0.004800064649936425,0.8510149721673634,0.5251414258530569
1839.3113121151407,546178.381908879,2819235.6592327566,-0.002847591991759775,0.8366696322869898,0.547707884194443
1844.3062812706253,546181.037577036,2819231.42873119,-0.032127349064311056,0.8524361847911748,0.5228312833588539
1849.0201744521767,546183.4080184945,2819227.3542010062,0.012902430168211253,0.8860948197753121,0.4635040133238947
1855.539888548945,546186.1830418714,2819221.4545470197,-0.0076580960271090725,0.9016304990735887,0.4325071596405215
1861.9557170257053,546189.3310195314,2819215.864100553,-0.0004608287824223238,0.8324633323874906,0.5540801388159607
1867.7918130856006,546192.4782973229,2819210.949361524,0.011395017338991224,0.8972476935432674,0.44152754889280327
1874.2000803414785,546194.8418858891,2819204.992908023,-0.032814322267037836,0.9025542101732499,0.4305762391244331
1882.2543854263704,546199.1318206228,2819198.176142633,0.011680212701439116,0.8652707248685382,0.5013048699997581
1888.7890834994976,546201.9345393776,2819192.273003935,0.006229108720711444,0.9075371814848919,0.4199717421713731
1895.556605982356,546204.9787919862,2819186.2288425695,0.019135537276041486,0.892145274913788,0.45174861200561706
1902.5333627813807,546208.255555235,2819180.0694628893,0.00350161254535992,0.8476727767828869,0.5305194280148371
1907.6418829427769,546211.0497476435,2819175.7928442457,0.0009546962913707045,0.8629940997410668,0.5052139980365801
1912.683850664944,546213.3394573862,2819171.300777037,-0.01681356131650524,0.8909383767609363,0.45412422178803424
1918.221201239241,546215.9038249669,2819166.393000525,-0.020547902405848622,0.9057936721094586,0.4237190384753353
1924.2581803413234,546218.1150826821,2819160.7755762045,-0.03450731680936243,0.9359510146395172,0.3521302290279241
1930.7311813310475,546221.7068041766,2819155.3904783856,-0.04676476360823972,0.4891076510416507,0.872223426475418
1930.8832642819257,546221.8392457765,2819155.3157224725,-0.04661960944161427,0.5106287500858715,0.8598013023866273
1934.4898055237413,546223.4042102281,2819152.066410854,-0.05425629187833816,0.9436104901755102,0.331057763586256
1940.19089941113,546226.384951365,2819147.2066110857,-0.049742686770456415,0.880199483533364,0.4746039076826057
1945.2720221988395,546228.2021114022,2819142.4615359353,-0.04803522728337325,0.9185338223714797,0.3953424049601042
1951.7555239471221,546231.1489905212,2819136.686443003,-0.038785073901797515,0.9441614819206197,0.32948307400754195
1955.5462992716982,546232.0256357383,2819132.9984258222,-0.03467732009635394,0.9745037299322408,0.22437130018821527
1963.007247141603,546233.8096104655,2819125.7538984194,-0.020835364421775825,0.9951024727982736,0.09884871587816103
1969.2773458876873,546233.5486654812,2819119.489231948,-0.012197463085366065,0.997508770846946,-0.07054255512394698
1977.3619693919356,546233.0978896822,2819111.4171852195,-0.0013250962505649184,0.9916756499263405,-0.12876103969435043
1985.7324905219596,546231.012803768,2819103.3105187826,0.004287680005695819,0.9461060427907382,-0.32385699899006365
1994.6458304357432,546227.6600820753,2819095.051772772,-0.03715977208807113,0.8961408522767362,-0.44376972956785243
2005.728831455204,546221.9724240288,2819085.5394934686,-0.000672111434843086,0.8350362653724901,-0.55019490684008
2017.9612674505174,546215.3446032829,2819075.258224941,-0.008649099962332917,0.8562691381646331,-0.5165299246188902
2031.1068050149765,546208.647339247,2819063.9466462582,0.004645286713259218,0.8411545180395016,-0.5407948564675276
2044.1808095105093,546201.23718597,2819053.175424324,-0.0032510003155264526,0.8344697177852104,-0.551053799641624
2062.0665644304395,546192.052478912,2819037.8280667234,0.006271562231674336,0.8550056534509017,-0.5186186774181936
2073.890979077371,546185.638943514,2819027.8941175872,-0.00031397774032249044,0.8297046802133294,-0.5582026008825977
2088.613662345661,546177.5468051444,2819015.5947395856,0.0030529590388921964,0.8529903983510999,-0.5219266043428252
2106.327866383391,546168.494887457,2819000.3679273496,-0.006241772258224897,0.8378873146471164,-0.5458432448546416
2124.0686332479586,546158.5335381153,2818985.6877935547,-0.004904234726417198,0.8583882402662307,-0.5130006130333994
2141.9197501481667,546150.0930279167,2818969.9581984496,-0.01035531316368364,0.860390030614966,-0.5096361400238192
2159.6635495473706,546138.9244886144,2818956.1702998797,-0.010685000350071926,0.6630192990867981,-0.7486023036555867
2174.7439312396837,546126.3721780995,2818947.812225178,-0.011467270023852259,0.4522200666394016,-0.8919063915729358
2190.3057072701386,546111.909586988,2818942.067459598,-0.012021040505912399,0.29613843400150636,-0.9551450297767012
2208.4924568944775,546093.9691295236,2818939.0845335405,-0.009794811189805639,-0.039386322260682255,-0.9992240577662138
2221.4905679736517,546081.1451879693,2818941.205244421,-0.009668682354278316,-0.2161421252075321,-0.9763619112351586
2236.3162744380493,546066.6246412513,2818944.197784342,-0.005442803295020479,-0.1893652393178036,-0.9819067196725517
2252.6345210520903,546050.4769041133,2818946.5506034764,-0.0025515059703272373,-0.06530661370295984,-0.9978652445128312
2271.539918456807,546031.6351163714,2818948.10014719,-0.00034612969625033384,-0.2471759188624662,-0.9689706213990678
2293.344542951778,546011.3629824959,2818956.130230471,0.0021872078148270865,-0.263222377208688,-0.9647351865339043
2312.9174297634067,545991.8962185405,2818958.1656663567,0.00022991900052474705,-0.09426351885151782,-0.9955472811543052
2334.5808872060315,545970.6028751007,2818962.1530105257,0.0002157371825622521,-0.20966647404336092,-0.9777729642724966
2361.498921518412,545944.1949362443,2818967.368500589,-0.0012762733988521645,-0.20913138737946194,-0.9778875512106396
2371.8826182102302,545934.0576346505,2818969.617116471,-0.00095593487984724,-0.2134398323636135,-0.9769562108715992
2400.4512128173387,545905.9157808573,2818974.5365333986,-0.0012716493554563771,-0.12720777244143508,-0.9918760923777162
2424.342097530151,545882.3009296154,2818978.1577449613,0.0028905001185155254,-0.24051203341137922,-0.9706461568379713
2442.9781602695903,545864.4253914239,2818983.427277084,0.0066502739631758906,-0.24947414753365085,-0.9683814587817955
2460.1311475598372,545847.5318473037,2818986.3993369825,0.010427606573428706,-0.12216136194990443,-0.9925102526657064
2483.3986457012056,545824.2782696169,2818987.2040695595,0.010460519039692008,0.10747831574863102,-0.9942074288818392
2499.9550087851476,545808.2205828151,2818983.1712227804,0.014870765829693438,0.3754931998285686,-0.926825149034327
2517.156750210218,545793.256847063,2818974.6867357367,0.013981856052154878,0.5894249453712798,-0.8078231451091655
2529.3948982389247,545784.1870663854,2818966.47020693,0.011738035273068314,0.7703173527373535,-0.6376607060747241
2536.2509360367276,545780.1967497487,2818960.895027343,0.012207538099906337,0.835396376243363,-0.5496479733060585
2552.0622565767594,545772.0631981981,2818947.3361484664,0.007344927811616949,0.8884224155657819,-0.4590268091519942
2568.8922255970438,545765.1780704028,2818931.978971888,0.004148463186185773,0.920607048663846,-0.3904902840666373
2579.191380090058,545760.9961792371,2818922.567044904,0.002059644645544747,0.9034284905917805,-0.42873880438684003
2597.902197919005,545752.2003982681,2818906.0525379186,-0.0003497903761612195,0.8667798842106769,-0.49869091863370213
2612.032164667433,545745.1826448763,2818893.788480774,-0.0027649287126288408,0.8773189905076557,-0.4799076878886478
2629.953095892156,545737.0465244218,2818877.820909891,-0.0015333555744877097,0.8967771632434294,-0.44248245104757306
2644.8628052497997,545730.1760826929,2818864.588507857,-0.0017422028479700832,0.8692754409471941,-0.49432803659721875
2660.9996575999407,545722.261133485,2818850.5260904687,-0.0010209478857545972,0.9033050090449056,-0.42899890516688155
2677.7677920170368,545715.3694863023,2818835.23964121,0.0012347967571866242,0.8661676736486046,-0.49975350036409405
2688.216325226523,545709.8106445568,2818826.3925442467,-0.00019877139543210734,0.8776996930399918,-0.4792110691934236
2703.2890309181266,545704.0200786402,2818812.476517399,0.0007497605470434958,0.9151587335872818,-0.40309365206974207
2714.60802477209,545698.5510808916,2818802.5664374046,-0.0005331891480430009,0.840157041520336,-0.542343199075822
2723.9513588572295,545693.5091692687,2818794.7002427075,-0.0009163892664675214,0.8663167361425872,-0.4994950577125412
2743.124893645786,545685.7257717394,2818777.1775956703,-0.0010560004039882897,0.9232004444807602,-0.38431879905948724
2755.133220626031,545680.6429756982,2818766.29802301,-0.0010819983290814043,0.8839332273904636,-0.46761314087082584
2769.2013992289963,545673.7592794797,2818754.029022416,-0.0006014452301098583,0.8800862227171723,-0.4748139010006128
2782.510729968081,545667.7498641243,2818742.153618768,-0.0002670940477538809,0.8913059081307582,-0.4534024461019201
2793.033211892244,545662.77832615,2818732.879653272,0.00039445133474611086,0.8722597851516629,-0.48904280713161996
2808.035381442721,545655.4343957376,2818719.7979187802,-8.993356280700535e-05,0.8826136893536487,-0.4700990059184775
2822.6973745272894,545648.7314377159,2818706.7578116115,0.004158930612698561,0.8826037280292375,-0.4701177078869628
2833.7230636958216,545643.431312663,2818697.0895906757,-0.0018757115403823942,0.8811196315946882,-0.4728934286056859
2854.9547831225236,545633.9964134669,2818678.069375457,0.0003057055732972225,0.8988203669200655,-0.43831717740658854
2871.8315307115477,545626.5703611164,2818662.914232578,-0.004265386113820135,0.9027659915780301,-0.4301320314160945
2893.9002060906205,545617.1945956826,2818642.9362082635,-0.0061179067897240095,0.8968243202927189,-0.4423868652339297
2906.438332306671,545611.125015475,2818631.96511875,-0.008792272047856278,0.8395884397188339,-0.5432230222390193
2917.227878564766,545604.6766294311,2818623.3145334586,-0.009664990235313902,0.7680220775701135,-0.640423366504445
2932.92729485444,545593.7464536078,2818612.044975867,-0.01348202501122601,0.654252918878426,-0.7562758214692967
2943.9884434429237,545584.6703450583,2818605.7225347487,-0.016689410790250887,0.4507374658675947,-0.8926565615415925
2957.0676286332973,545572.1350863721,2818601.9899250832,-0.018578804478500865,0.1393471604978788,-0.9902435906690729
2968.8207966768337,545560.4141793104,2818601.1196971186,-0.020650868528588936,0.05602472147607288,-0.998429381871111
2984.0295973547195,545545.2082230649,2818601.413827563,-0.020091952700949336,-0.21348318710355355,-0.9769467379668705
2995.4275670038187,545534.4281110557,2818605.1155700167,-0.01865968722532194,-0.31981198220592144,-0.9474810267427625
3005.174034031196,545525.2565993912,2818608.4135987163,-0.01647790844597776,-0.4736207543876911,-0.8807288918919569
3011.9896160687103,545519.7554063856,2818612.437158586,-0.013441964872344546,-0.655074787067245,-0.7555640431815185
3025.747062662421,545510.1639221177,2818622.2997528855,-0.011152284319626534,-0.788358460891657,-0.6152161710655352
3043.587049156751,545500.7869510188,2818637.4766277657,-0.007735328010128062,-0.8748710786837411,-0.4843558564555066
3058.5001895900273,545493.4498138793,2818650.460008534,-0.00490220047377216,-0.8670284485543578,-0.49825863705250845
3071.6134925961487,545486.917150574,2818661.8302779184,-0.004407634984939663,-0.8696325674170151,-0.49369950140514707
3094.3153543798953,545475.7377304052,2818681.5886962037,0.0011271009626206052,-0.8629709430764023,-0.5052535516013964
3108.462394391411,545468.4637917097,2818693.722473725,0.0008429026513985004,-0.8569676367951973,-0.5153702256491489
3129.440100625677,545457.9546777051,2818711.8779875347,0.002011979533807343,-0.8764048594134731,-0.48157504336961887
3147.4008998645813,545449.3939023608,2818727.667333145,0.00310220266955603,-0.8730496366682614,-0.48763134837027905
3160.455717565891,545442.9929860458,2818739.045229943,-0.0016713080124030946,-0.879371765679504,-0.4761357975679958
3177.660355885065,545435.0155263165,2818754.288579836,-0.0018410762796750046,-0.8772715396548636,-0.4799944225838309
3193.4997504047296,545427.0599007247,2818767.985091808,0.0011224464757366459,-0.8626576603642454,-0.5057882570946919
3213.2469315567287,545417.4242172308,2818785.22181908,0.00034421782050576914,-0.8821732490542161,-0.47092500321508496
3231.3257624081853,545408.7731027004,2818801.096400723,0.0012391987590319026,-0.8613122951978361,-0.5080759098215893
3246.5154733965906,545401.1348768439,2818814.2259409158,0.001576045468303935,-0.8938366601819491,-0.4483927128252405
3257.005518507052,545396.4556465851,2818823.6145430803,0.00036916774292314526,-0.8583681612327164,-0.5130342091731948
3267.690681067002,545390.4948179653,2818832.48253164,0.0012339712057242288,-0.8577443129446836,-0.5140765445058283
3275.888016836794,545386.6011195737,2818839.6960901627,0.0015914340268231835,-0.8651626364812094,-0.5014913881981252
3280.791773482567,545383.9869006334,2818843.8449078947,-0.0002127640406053079,-0.840314784759817,-0.5420987571596733
3287.5344597192025,545380.3722174547,2818849.5368217384,-0.0010063339769590973,-0.8403060246710439,-0.5421123360536511
3294.768539562008,545376.5894112842,2818855.7030433244,0.001306604552000744,-0.8862471812333027,-0.4632126226216483
3305.8380170365785,545372.0357004103,2818865.79249568,-0.00305609596521909,-0.8851781005932802,-0.46525232963422414
3313.585067455411,545368.0233351755,2818872.4195399242,0.00013348810110090127,-0.8571411136245952,-0.5150816550163563
3321.8179890120123,545364.0840317879,2818879.6488473723,-0.0017015745175195747,-0.8843160965595119,-0.46688868198506134
3329.1854967926865,545360.5234589974,2818886.0988467755,0.0017517497989551585,-0.8641005994849508,-0.50331913729735
3338.3940211436366,545355.9261050965,2818894.0776473014,-0.0018151122871492501,-0.8874855057818628,-0.46083562907734377
3347.7943437338517,545351.9873303508,2818902.6129925377,0.0016942100770588346,-0.911519210697137,-0.4112574966247645
3357.0118889419687,545347.8428894192,2818910.846263396,-0.0007593728727464373,-0.8665004892874959,-0.49917622345673707
3364.5720441661897,545343.9212685422,2818917.309763741,-0.0010857108768244897,-0.861119706235067,-0.5084022536669484
3372.2299600426068,545340.3066605593,2818924.060932877,-0.0014023707757840464,-0.8980432573996576,-0.4399071582038785
3382.4865005713923,545335.5795253682,2818933.163175266,-0.002177231302371183,-0.843476293595613,-0.5371664007942112
3387.8662415342433,545332.6180148629,2818937.65439652,0.0010148338952407205,-0.8604099017655049,-0.5096025911863814
3395.572858825835,545329.1958264988,2818944.5595088927,0.000494597256594584,-0.8906547795929864,-0.45468017725448395
3406.1166056753677,545324.0697863665,2818953.7733197324,-0.000270599288397327,-0.9027306261024324,-0.4302062490209902
3414.8410995740865,545320.4178840239,2818961.6967282835,0.003104148784396022,-0.8574996910518276,-0.514484479694014
3423.4509157352363,545315.5321736955,2818968.7860702076,0.00254407228252194,-0.8761669841995698,-0.4820076926757817
3429.9071865737988,545312.7332860915,2818974.604116385,0.0015591178016791587,-0.8591323922821384,-0.5117533903469227
3435.4554117114067,545309.4375690024,2818979.0674168505,0.002881588810702616,-0.8057353033736842,-0.5922757980006589
3446.497537319142,545303.956029496,2818988.6528882827,0.0005242000215399682,-0.8799198954889395,-0.4751220659185745
3454.593040379999,545299.9304136144,2818995.6765331044,0.003153928285398704,-0.8662419038004038,-0.499624823342728
3461.5798290252555,545296.4728659616,2819001.7478245487,-0.0016520399155965308,-0.8658603636343312,-0.500285749034513
3471.1332095750568,545291.674707155,2819010.00886274,0.005864518555426692,-0.8746174524717936,-0.48481368775205796
3476.9317794909775,545288.8638573837,2819015.0806017546,-0.005946516634783953,-0.8619948274487875,-0.5069170715723973
3487.739318288145,545283.3593975676,2819024.3813445736,-0.001198079803521787,-0.9029486804669822,-0.4297483920190228
3495.702118218148,545280.3805807005,2819031.7659794865,-0.0008855188660095761,-0.9223569580680647,-0.3863387657269544
3502.158049008123,545277.4825192811,2819037.534886001,3.972285665201837e-06,-0.8613299542026591,-0.5080459723226286
3509.4890248100205,545273.6074180589,2819043.757971789,0.0043440069318263635,-0.8627521493764635,-0.5056270648870493
3514.713717875807,545271.1071517986,2819048.3455731515,0.005550325754976078,-0.8813137841421789,-0.47253149512068826
3524.26880422196,545266.5701291149,2819056.7548002414,0.00407574604646879,-0.8923859950272948,-0.45127290620991767
3534.5620864622197,545261.7204305634,2819065.8340118392,0.004857736829717577,-0.8277416183911621,-0.5611094484885989
3543.5388679866373,545256.757467532,2819073.3140923525,0.0032934500219954027,-0.9199817787822412,-0.39196112907871816
3549.621628926479,545254.4083679394,2819078.92494895,0.005635224713966202,-0.8074489814375152,-0.5899374054724106
3554.884083467709,545250.6384012684,2819082.596566999,-0.001195051861390269,-0.7473194202307294,-0.6644649608113331
3564.2835489420904,545246.5548379893,2819091.0626441394,0.001891669991538926,-0.8978947536603165,-0.44021018996529343
3574.7781041778203,545240.8260771511,2819099.855652092,0.0017863128670580156,-0.8763914832623351,-0.4815993854494047
3580.1391575309067,545238.5237546111,2819104.697160532,-0.00030668377070006315,-0.8935315349865913,-0.4490004409624851
3585.8741253203025,545235.8401479914,2819109.7655045474,-0.002979459658036454,-0.9129161777180261,-0.4081470965971819
3595.550054957565,545232.6118201207,2819118.8869909123,-0.005927813746392289,-0.9046599607836545,-0.42613419876245157
3607.2112118732584,545226.0542218606,2819128.5296298494,-0.005315057157540398,-0.840768468220782,-0.5413948492973312
3615.754429170218,545222.0415277625,2819136.0718342923,0.004302396798109178,-0.8900213348294164,-0.4559188782540857
3624.0401627322667,545218.2744424995,2819143.4517021286,9.882304761754811e-06,-0.9136583125098084,-0.4064830721957919
3634.3016596883976,545214.1091849292,2819152.8298122343,-0.004916464790320277,-0.853870305994553,-0.5204858312584197
3640.0140789178936,545211.038385688,2819157.646649939,-0.009963140422472273,-0.8946488518440421,-0.44676999887429464
3645.9315671578834,545208.9661769023,2819163.189448674,-0.013918259406781507,-0.9271147863398371,-0.374777497923819
3653.051291121614,545205.5623649611,2819169.442810457,-0.015257218256133862,-0.8592744419884447,-0.511514841764584
3664.2574127387243,545200.2444466937,2819179.3067299114,-0.012142695181212622,-0.8927575776080313,-0.45053735430421277
3672.1188175637653,545196.5206700697,2819186.2302531097,-0.0024246500904993354,-0.8505488118232002,-0.525896110183506
3678.0316258650682,545193.3372721064,2819191.2129511153,0.016359675409727235,-0.8644031902508523,-0.5027992886671072
3682.9755918590063,545191.108897173,2819195.62624296,0.046985758015390545,-0.9079761888763325,-0.4190217660618727
3688.2833172338787,545188.3989090517,2819200.1900038035,0.09254179272461577,-0.721387709167922,-0.6925314238801424
3690.0437707926762,545187.0252808005,2819201.291067907,0.15642869283773106,-0.5124747023168994,-0.8587023229764813
